#Types Before Cut: 11091
#Types After Cut: 9696
#Search Hits: 0
982	4	10.531	четырнадцать
983	4	10.531	чуваки
984	4	10.531	чудо
985	4	10.531	шикарно
986	4	10.531	шутки
987	4	10.531	щуку
988	4	10.531	щяс
989	16	10.347	семь
990	7	10.143	вечера
991	7	10.143	вещей
992	9	10.143	взяли
993	7	10.143	единственное
994	9	10.143	зала
995	7	10.143	километров
996	7	10.143	короткий
997	9	10.143	нами
998	7	10.143	увидел
999	9	10.143	хорошая
1000	7	10.143	чисто
1001	13	10.076	рублей
1002	8	10.043	людям
1003	8	10.043	модель
1004	8	10.043	неплохо
1005	8	10.043	приехал
1006	8	10.043	сто
1007	15	9.886	точно
1008	11	9.272	темы
1009	11	9.272	хорошие
1010	127	9.058	сейчас
1011	17	9.026	довольно
1012	13	8.975	месте
1013	15	8.932	одну
1014	319	8.693	он
1015	9	8.566	a
1016	9	8.566	руки
1017	12	8.528	плане
1018	12	8.528	пошли
1019	19	8.466	вечером
1020	19	8.466	никогда
1021	5	8.381	богу
1022	5	8.381	боюсь
1023	5	8.381	видеть
1024	5	8.381	вниз
1025	5	8.381	грубо
1026	5	8.381	детства
1027	5	8.381	магазин
1028	5	8.381	мария
1029	5	8.381	машину
1030	5	8.381	мимо
1031	5	8.381	назывался
1032	5	8.381	недалеко
1033	5	8.381	остановиться
1034	5	8.381	отлично
1035	5	8.381	приходили
1036	5	8.381	прочее
1037	5	8.381	русском
1038	5	8.381	стоять
1039	5	8.381	телефон
1040	5	8.381	успела
1041	5	8.381	цветы
1042	5	8.381	человеком
1043	8	8.282	друга
1044	8	8.282	любовь
1045	8	8.282	номер
1046	8	8.282	обязательно
1047	17	8.234	самый
1048	83	8.183	этот
1049	11	8.090	взял
1050	11	8.090	всеми
1051	7	8.084	говорим
1052	7	8.084	знал
1053	7	8.084	настолько
1054	7	8.084	началась
1055	7	8.084	начинается
1056	7	8.084	нашем
1057	7	8.084	нашли
1058	7	8.084	стоят
1059	7	8.084	точнее
1060	7	8.084	улица
1061	7	8.084	франции
1062	6	8.047	ездил
1063	6	8.047	играет
1064	6	8.047	лучший
1065	6	8.047	рождения
1066	6	8.047	семью
1067	6	8.047	штук
1068	3	7.898	adv
1069	3	7.898	day
1070	3	7.898	gen
1071	3	7.898	plen
1072	3	7.898	автобусов
1073	3	7.898	автобусы
1074	3	7.898	аж
1075	3	7.898	амаретто
1076	3	7.898	архитектурой
1077	3	7.898	атмосфера
1078	3	7.898	африке
1079	3	7.898	балетную
1080	3	7.898	бар
1081	3	7.898	беби
1082	3	7.898	бедно
1083	3	7.898	бежит
1084	3	7.898	безумно
1085	3	7.898	белорусском
1086	3	7.898	беру
1087	3	7.898	бесполезно
1088	3	7.898	библиофил
1089	3	7.898	благо
1090	3	7.898	блять
1091	3	7.898	болезнь
1092	3	7.898	буквами
1093	3	7.898	бэ
1094	3	7.898	вайновский
1095	3	7.898	вами
1096	3	7.898	вареньем
1097	3	7.898	вдвоем
1098	3	7.898	ведёт
1099	3	7.898	везло
1100	3	7.898	вернули
1101	3	7.898	весна
1102	3	7.898	вечер
1103	3	7.898	взрослый
1104	3	7.898	визы
1105	3	7.898	викинги
1106	3	7.898	вкусно
1107	3	7.898	внизу
1108	3	7.898	вода
1109	3	7.898	возьму
1110	3	7.898	войной
1111	3	7.898	вспомнил
1112	3	7.898	встретила
1113	3	7.898	встретить
1114	3	7.898	встречают
1115	3	7.898	выполняешь
1116	3	7.898	высокодинамичный
1117	3	7.898	героя
1118	3	7.898	геру
1119	3	7.898	геша
1120	3	7.898	гимназия
1121	3	7.898	гитару
1122	3	7.898	глухарь
1123	3	7.898	гм
1124	3	7.898	говард
1125	3	7.898	горбачёва
1126	3	7.898	городке
1127	3	7.898	горы
1128	3	7.898	гравитация
1129	3	7.898	грамм
1130	3	7.898	гуглили
1131	3	7.898	даа
1132	3	7.898	двенадцати
1133	3	7.898	девяностые
1134	3	7.898	девяностых
1135	3	7.898	девятом
1136	3	7.898	девятьсот
1137	3	7.898	декорации
1138	3	7.898	дениса
1139	3	7.898	держи
1140	3	7.898	джи
1141	3	7.898	дизайн
1142	3	7.898	днк
1143	3	7.898	добираться
1144	3	7.898	добрый
1145	3	7.898	доехал
1146	3	7.898	доехало
1147	3	7.898	домики
1148	3	7.898	дочерью
1149	3	7.898	душе
1150	3	7.898	евреев
1151	3	7.898	еле
1152	3	7.898	жалко
1153	3	7.898	женский
1154	3	7.898	женщин
1155	3	7.898	забивается
1156	3	7.898	заговора
1157	3	7.898	задают
1158	3	7.898	залезали
1159	3	7.898	замуж
1160	3	7.898	занимаешься
